items,support,ordered_statistics,label,label_encode
"['rửa', 'bồn']",0.00442282176,"[OrderedStatistic(items_base=frozenset({'bồn'}), items_add=frozenset({'rửa'}), confidence=0.28037383177570097, lift=14.407391673746815), OrderedStatistic(items_base=frozenset({'rửa'}), items_add=frozenset({'bồn'}), confidence=0.22727272727272727, lift=14.407391673746815)]",Vật liệu xây dựng,35.0
"['khối', 'bồn_cầu']",0.004127966976,"[OrderedStatistic(items_base=frozenset({'bồn_cầu'}), items_add=frozenset({'khối'}), confidence=0.6829268292682926, lift=67.13467656415695), OrderedStatistic(items_base=frozenset({'khối'}), items_add=frozenset({'bồn_cầu'}), confidence=0.40579710144927533, lift=67.13467656415693)]",Vật liệu xây dựng,35.0
"['xả', 'bộ']",0.003243402624,"[OrderedStatistic(items_base=frozenset({'bộ'}), items_add=frozenset({'xả'}), confidence=0.20754716981132076, lift=21.65834542815675), OrderedStatistic(items_base=frozenset({'xả'}), items_add=frozenset({'bộ'}), confidence=0.3384615384615385, lift=21.65834542815675)]",Vật liệu xây dựng,35.0
"['bột', 'trét']",0.0056022408959999995,"[OrderedStatistic(items_base=frozenset({'bột'}), items_add=frozenset({'trét'}), confidence=0.48717948717948717, lift=84.73175542406311), OrderedStatistic(items_base=frozenset({'trét'}), items_add=frozenset({'bột'}), confidence=0.9743589743589743, lift=84.73175542406311)]",Vật liệu xây dựng,35.0
"['cao_cấp', 'sơn']",0.003095975232,"[OrderedStatistic(items_base=frozenset({'cao_cấp'}), items_add=frozenset({'sơn'}), confidence=0.48837209302325585, lift=4.626575289073665)]",Vật liệu xây dựng,35.0
"['gạch', 'ceramic']",0.003243402624,"[OrderedStatistic(items_base=frozenset({'ceramic'}), items_add=frozenset({'gạch'}), confidence=1.0, lift=10.615023474178404)]",Vật liệu xây dựng,35.0
"['rửa', 'chậu']",0.009435353088999999,"[OrderedStatistic(items_base=frozenset({'chậu'}), items_add=frozenset({'rửa'}), confidence=0.42105263157894735, lift=21.636363636363633), OrderedStatistic(items_base=frozenset({'rửa'}), items_add=frozenset({'chậu'}), confidence=0.4848484848484848, lift=21.636363636363633)]",Vật liệu xây dựng,35.0
"['vòi', 'chậu']",0.00589709568,"[OrderedStatistic(items_base=frozenset({'chậu'}), items_add=frozenset({'vòi'}), confidence=0.2631578947368421, lift=8.419811320754716)]",Vật liệu xây dựng,35.0
"['rỉ', 'chống']",0.0035382574080000005,"[OrderedStatistic(items_base=frozenset({'rỉ'}), items_add=frozenset({'chống'}), confidence=0.8888888888888888, lift=40.19555555555555)]",Vật liệu xây dựng,35.0
"['sơn', 'chống']",0.008993070912999999,"[OrderedStatistic(items_base=frozenset({'chống'}), items_add=frozenset({'sơn'}), confidence=0.40666666666666673, lift=3.8525418994413414)]",Vật liệu xây dựng,35.0
"['thấm', 'chống']",0.00589709568,"[OrderedStatistic(items_base=frozenset({'chống'}), items_add=frozenset({'thấm'}), confidence=0.26666666666666666, lift=42.06511627906977), OrderedStatistic(items_base=frozenset({'thấm'}), items_add=frozenset({'chống'}), confidence=0.9302325581395349, lift=42.06511627906977)]",Vật liệu xây dựng,35.0
"['sơn', 'chổi']",0.003095975232,"[OrderedStatistic(items_base=frozenset({'chổi'}), items_add=frozenset({'sơn'}), confidence=0.5526315789473685, lift=5.235335195530727)]",Vật liệu xây dựng,35.0
"['ppr', 'co']",0.00589709568,"[OrderedStatistic(items_base=frozenset({'co'}), items_add=frozenset({'ppr'}), confidence=0.24390243902439024, lift=7.320310813727605)]",Vật liệu xây dựng,35.0
"['ren', 'co']",0.005012531328,"[OrderedStatistic(items_base=frozenset({'co'}), items_add=frozenset({'ren'}), confidence=0.2073170731707317, lift=6.305971781690911)]",Vật liệu xây dựng,35.0
"['cắt', 'đá']",0.008698216129,"[OrderedStatistic(items_base=frozenset({'cắt'}), items_add=frozenset({'đá'}), confidence=0.8194444444444444, lift=17.369661458333333)]",Vật liệu xây dựng,35.0
"['dày', 'pvc']",0.003980539584,"[OrderedStatistic(items_base=frozenset({'dày'}), items_add=frozenset({'pvc'}), confidence=0.2307692307692308, lift=5.2176923076923085)]",Vật liệu xây dựng,35.0
"['dây', 'luồn']",0.0036856847999999997,"[OrderedStatistic(items_base=frozenset({'dây'}), items_add=frozenset({'luồn'}), confidence=0.35714285714285715, lift=30.66455696202532), OrderedStatistic(items_base=frozenset({'luồn'}), items_add=frozenset({'dây'}), confidence=0.31645569620253167, lift=30.66455696202532)]",Vật liệu xây dựng,35.0
"['dây', 'ống']",0.0035382574080000005,"[OrderedStatistic(items_base=frozenset({'dây'}), items_add=frozenset({'ống'}), confidence=0.34285714285714286, lift=3.703184713375796)]",Vật liệu xây dựng,35.0
"['dây_điện', 'luồn']",0.00442282176,"[OrderedStatistic(items_base=frozenset({'dây_điện'}), items_add=frozenset({'luồn'}), confidence=0.9677419354838711, lift=83.09105757452024), OrderedStatistic(items_base=frozenset({'luồn'}), items_add=frozenset({'dây_điện'}), confidence=0.379746835443038, lift=83.09105757452022)]",Vật liệu xây dựng,35.0
"['dây_điện', 'ống']",0.00442282176,"[OrderedStatistic(items_base=frozenset({'dây_điện'}), items_add=frozenset({'ống'}), confidence=0.9677419354838711, lift=10.452537497431685)]",Vật liệu xây dựng,35.0
"['giảm', 'nối']",0.003243402624,"[OrderedStatistic(items_base=frozenset({'giảm'}), items_add=frozenset({'nối'}), confidence=0.46808510638297873, lift=7.632262684124386)]",Vật liệu xây dựng,35.0
"['góc', 'nối']",0.004717676544,"[OrderedStatistic(items_base=frozenset({'góc'}), items_add=frozenset({'nối'}), confidence=0.8, lift=13.04423076923077)]",Vật liệu xây dựng,35.0
"['góc_độ', 'nối']",0.003390830016,"[OrderedStatistic(items_base=frozenset({'góc_độ'}), items_add=frozenset({'nối'}), confidence=0.9583333333333333, lift=15.625901442307692)]",Vật liệu xây dựng,35.0
"['không', 'gạch']",0.003390830016,"[OrderedStatistic(items_base=frozenset({'không'}), items_add=frozenset({'gạch'}), confidence=0.3194444444444444, lift=3.3909102764736563)]",Vật liệu xây dựng,35.0
"['kts', 'gạch']",0.0036856847999999997,"[OrderedStatistic(items_base=frozenset({'kts'}), items_add=frozenset({'gạch'}), confidence=0.8928571428571429, lift=9.477699530516432)]",Vật liệu xây dựng,35.0
"['loại', 'gạch']",0.010319917440000001,"[OrderedStatistic(items_base=frozenset({'loại'}), items_add=frozenset({'gạch'}), confidence=0.4216867469879518, lift=4.4762147180270375)]",Vật liệu xây dựng,35.0
"['lát', 'gạch']",0.017986141830000003,"[OrderedStatistic(items_base=frozenset({'lát'}), items_add=frozenset({'gạch'}), confidence=0.9242424242424243, lift=9.81085502916489)]",Vật liệu xây dựng,35.0
"['men', 'gạch']",0.005012531328,"[OrderedStatistic(items_base=frozenset({'men'}), items_add=frozenset({'gạch'}), confidence=0.6799999999999999, lift=7.218215962441314)]",Vật liệu xây dựng,35.0
"['mã', 'gạch']",0.004717676544,"[OrderedStatistic(items_base=frozenset({'mã'}), items_add=frozenset({'gạch'}), confidence=0.41558441558441556, lift=4.411438326931284)]",Vật liệu xây dựng,35.0
"['nền', 'gạch']",0.00442282176,"[OrderedStatistic(items_base=frozenset({'nền'}), items_add=frozenset({'gạch'}), confidence=0.5454545454545454, lift=5.7900128040973105)]",Vật liệu xây dựng,35.0
"['tráng', 'gạch']",0.003243402624,"[OrderedStatistic(items_base=frozenset({'tráng'}), items_add=frozenset({'gạch'}), confidence=0.5789473684210527, lift=6.145539906103287)]",Vật liệu xây dựng,35.0
"['ốp', 'gạch']",0.012383900929999999,"[OrderedStatistic(items_base=frozenset({'ốp'}), items_add=frozenset({'gạch'}), confidence=0.6829268292682927, lift=7.249284323829154)]",Vật liệu xây dựng,35.0
"['ốp_lát', 'gạch']",0.00589709568,"[OrderedStatistic(items_base=frozenset({'ốp_lát'}), items_add=frozenset({'gạch'}), confidence=0.8333333333333333, lift=8.845852895148669)]",Vật liệu xây dựng,35.0
"['hdpe', 'nhựa']",0.004127966976,"[OrderedStatistic(items_base=frozenset({'hdpe'}), items_add=frozenset({'nhựa'}), confidence=0.21705426356589147, lift=4.749287321830458)]",Vật liệu xây dựng,35.0
"['nối', 'hdpe']",0.004275394368,"[OrderedStatistic(items_base=frozenset({'hdpe'}), items_add=frozenset({'nối'}), confidence=0.2248062015503876, lift=3.665529964221825)]",Vật liệu xây dựng,35.0
"['ống', 'hdpe']",0.007371369599999999,"[OrderedStatistic(items_base=frozenset({'hdpe'}), items_add=frozenset({'ống'}), confidence=0.3875968992248062, lift=4.18641682713672)]",Vật liệu xây dựng,35.0
"['hà_tiên', 'xi_măng']",0.003980539584,"[OrderedStatistic(items_base=frozenset({'hà_tiên'}), items_add=frozenset({'xi_măng'}), confidence=0.9642857142857144, lift=27.14004149377594)]",Vật liệu xây dựng,35.0
"['phun', 'iso']",0.0035382574080000005,"[OrderedStatistic(items_base=frozenset({'iso'}), items_add=frozenset({'phun'}), confidence=0.5, lift=33.25), OrderedStatistic(items_base=frozenset({'phun'}), items_add=frozenset({'iso'}), confidence=0.23529411764705885, lift=33.25)]",Vật liệu xây dựng,35.0
"['pvc', 'iso']",0.003390830016,"[OrderedStatistic(items_base=frozenset({'iso'}), items_add=frozenset({'pvc'}), confidence=0.47916666666666663, lift=10.833958333333333)]",Vật liệu xây dựng,35.0
"['upvc', 'iso']",0.003243402624,"[OrderedStatistic(items_base=frozenset({'iso'}), items_add=frozenset({'upvc'}), confidence=0.4583333333333333, lift=20.1875)]",Vật liệu xây dựng,35.0
"['trần', 'khung']",0.0035382574080000005,"[OrderedStatistic(items_base=frozenset({'khung'}), items_add=frozenset({'trần'}), confidence=0.4528301886792453, lift=60.22641509433963), OrderedStatistic(items_base=frozenset({'trần'}), items_add=frozenset({'khung'}), confidence=0.4705882352941177, lift=60.22641509433963)]",Vật liệu xây dựng,35.0
"['khối', 'sứ']",0.003095975232,"[OrderedStatistic(items_base=frozenset({'khối'}), items_add=frozenset({'sứ'}), confidence=0.30434782608695654, lift=43.92321924144311), OrderedStatistic(items_base=frozenset({'sứ'}), items_add=frozenset({'khối'}), confidence=0.4468085106382979, lift=43.923219241443114)]",Vật liệu xây dựng,35.0
"['lót', 'kiềm']",0.0036856847999999997,"[OrderedStatistic(items_base=frozenset({'kiềm'}), items_add=frozenset({'lót'}), confidence=0.8333333333333333, lift=54.87864077669903), OrderedStatistic(items_base=frozenset({'lót'}), items_add=frozenset({'kiềm'}), confidence=0.24271844660194175, lift=54.87864077669903)]",Vật liệu xây dựng,35.0
"['sơn', 'kiềm']",0.004275394368,"[OrderedStatistic(items_base=frozenset({'kiềm'}), items_add=frozenset({'sơn'}), confidence=0.9666666666666666, lift=9.15768156424581)]",Vật liệu xây dựng,35.0
"['vòi', 'lavabo']",0.00442282176,"[OrderedStatistic(items_base=frozenset({'lavabo'}), items_add=frozenset({'vòi'}), confidence=0.37500000000000006, lift=11.998231132075473)]",Vật liệu xây dựng,35.0
"['ống', 'luồn']",0.011351909180000001,"[OrderedStatistic(items_base=frozenset({'luồn'}), items_add=frozenset({'ống'}), confidence=0.9746835443037976, lift=10.527513504797227)]",Vật liệu xây dựng,35.0
"['nền', 'lát']",0.003980539584,"[OrderedStatistic(items_base=frozenset({'lát'}), items_add=frozenset({'nền'}), confidence=0.20454545454545456, lift=25.22603305785124), OrderedStatistic(items_base=frozenset({'nền'}), items_add=frozenset({'lát'}), confidence=0.4909090909090909, lift=25.22603305785124)]",Vật liệu xây dựng,35.0
"['sơn', 'lít']",0.003390830016,"[OrderedStatistic(items_base=frozenset({'lít'}), items_add=frozenset({'sơn'}), confidence=0.45999999999999996, lift=4.357793296089385)]",Vật liệu xây dựng,35.0
"['lót', 'sơn']",0.01223647354,"[OrderedStatistic(items_base=frozenset({'lót'}), items_add=frozenset({'sơn'}), confidence=0.8058252427184467, lift=7.633956175082715)]",Vật liệu xây dựng,35.0
"['nóng', 'lạnh']",0.007813651777,"[OrderedStatistic(items_base=frozenset({'lạnh'}), items_add=frozenset({'nóng'}), confidence=0.4774774774774775, lift=41.52217602217602), OrderedStatistic(items_base=frozenset({'nóng'}), items_add=frozenset({'lạnh'}), confidence=0.6794871794871795, lift=41.522176022176026)]",Vật liệu xây dựng,35.0
"['vòi', 'lạnh']",0.006486805248,"[OrderedStatistic(items_base=frozenset({'lạnh'}), items_add=frozenset({'vòi'}), confidence=0.3963963963963964, lift=12.68281489036206), OrderedStatistic(items_base=frozenset({'vòi'}), items_add=frozenset({'lạnh'}), confidence=0.20754716981132076, lift=12.68281489036206)]",Vật liệu xây dựng,35.0
"['mdf', 'phủ']",0.003243402624,"[OrderedStatistic(items_base=frozenset({'mdf'}), items_add=frozenset({'phủ'}), confidence=0.6875, lift=61.359375), OrderedStatistic(items_base=frozenset({'phủ'}), items_add=frozenset({'mdf'}), confidence=0.2894736842105263, lift=61.359375)]",Vật liệu xây dựng,35.0
"['ván', 'mdf']",0.003243402624,"[OrderedStatistic(items_base=frozenset({'mdf'}), items_add=frozenset({'ván'}), confidence=0.6875, lift=166.546875), OrderedStatistic(items_base=frozenset({'ván'}), items_add=frozenset({'mdf'}), confidence=0.7857142857142858, lift=166.54687500000003)]",Vật liệu xây dựng,35.0
"['men', 'tráng']",0.0038331121919999997,"[OrderedStatistic(items_base=frozenset({'men'}), items_add=frozenset({'tráng'}), confidence=0.52, lift=92.82000000000001), OrderedStatistic(items_base=frozenset({'tráng'}), items_add=frozenset({'men'}), confidence=0.6842105263157895, lift=92.82000000000001)]",Vật liệu xây dựng,35.0
"['đá', 'mi']",0.0035382574080000005,"[OrderedStatistic(items_base=frozenset({'mi'}), items_add=frozenset({'đá'}), confidence=0.8571428571428573, lift=18.168750000000003)]",Vật liệu xây dựng,35.0
"['ngói', 'màu']",0.004275394368,"[OrderedStatistic(items_base=frozenset({'ngói'}), items_add=frozenset({'màu'}), confidence=0.2636363636363636, lift=5.213543599257884)]",Vật liệu xây dựng,35.0
"['trắng', 'màu']",0.006486805248,"[OrderedStatistic(items_base=frozenset({'trắng'}), items_add=frozenset({'màu'}), confidence=0.23529411764705885, lift=4.653061224489796)]",Vật liệu xây dựng,35.0
"['tôn', 'màu']",0.0066342326399999995,"[OrderedStatistic(items_base=frozenset({'tôn'}), items_add=frozenset({'màu'}), confidence=0.3409090909090909, lift=6.741651205936919)]",Vật liệu xây dựng,35.0
"['xanh', 'màu']",0.0076662243839999995,"[OrderedStatistic(items_base=frozenset({'xanh'}), items_add=frozenset({'màu'}), confidence=0.3851851851851852, lift=7.617233560090702)]",Vật liệu xây dựng,35.0
"['đen', 'màu']",0.004570249152,"[OrderedStatistic(items_base=frozenset({'đen'}), items_add=frozenset({'màu'}), confidence=0.40789473684210525, lift=8.066326530612244)]",Vật liệu xây dựng,35.0
"['đỏ', 'màu']",0.005307386112,"[OrderedStatistic(items_base=frozenset({'đỏ'}), items_add=frozenset({'màu'}), confidence=0.43902439024390244, lift=8.68193130910901)]",Vật liệu xây dựng,35.0
"['mặt', 'phủ']",0.003095975232,"[OrderedStatistic(items_base=frozenset({'phủ'}), items_add=frozenset({'mặt'}), confidence=0.27631578947368424, lift=15.750000000000002)]",Vật liệu xây dựng,35.0
"['mềm', 'ống']",0.003980539584,"[OrderedStatistic(items_base=frozenset({'mềm'}), items_add=frozenset({'ống'}), confidence=0.9310344827586208, lift=10.056061937184275)]",Vật liệu xây dựng,35.0
"['mỏng', 'upvc']",0.0035382574080000005,"[OrderedStatistic(items_base=frozenset({'mỏng'}), items_add=frozenset({'upvc'}), confidence=0.5106382978723405, lift=22.49129593810445)]",Vật liệu xây dựng,35.0
"['ngoài', 'nối']",0.008993070912999999,"[OrderedStatistic(items_base=frozenset({'ngoài'}), items_add=frozenset({'nối'}), confidence=0.4236111111111111, lift=6.907101362179487)]",Vật liệu xây dựng,35.0
"['ngoài', 'ppr']",0.00442282176,"[OrderedStatistic(items_base=frozenset({'ngoài'}), items_add=frozenset({'ppr'}), confidence=0.20833333333333334, lift=6.2527654867256635)]",Vật liệu xây dựng,35.0
"['ngoài', 'ren']",0.014595311809999999,"[OrderedStatistic(items_base=frozenset({'ngoài'}), items_add=frozenset({'ren'}), confidence=0.6875, lift=20.91171524663677), OrderedStatistic(items_base=frozenset({'ren'}), items_add=frozenset({'ngoài'}), confidence=0.4439461883408071, lift=20.911715246636767)]",Vật liệu xây dựng,35.0
"['ngoại_thất', 'sơn']",0.004865103936,"[OrderedStatistic(items_base=frozenset({'ngoại_thất'}), items_add=frozenset({'sơn'}), confidence=0.7021276595744681, lift=6.651580886722929)]",Vật liệu xây dựng,35.0
"['ngói', 'nóc']",0.0036856847999999997,"[OrderedStatistic(items_base=frozenset({'ngói'}), items_add=frozenset({'nóc'}), confidence=0.22727272727272727, lift=41.66461916461917), OrderedStatistic(items_base=frozenset({'nóc'}), items_add=frozenset({'ngói'}), confidence=0.6756756756756758, lift=41.66461916461917)]",Vật liệu xây dựng,35.0
"['phi', 'nhựa']",0.00442282176,"[OrderedStatistic(items_base=frozenset({'phi'}), items_add=frozenset({'nhựa'}), confidence=0.3157894736842105, lift=6.909677419354838)]",Vật liệu xây dựng,35.0
"['pvc', 'nhựa']",0.010025062659999999,"[OrderedStatistic(items_base=frozenset({'nhựa'}), items_add=frozenset({'pvc'}), confidence=0.21935483870967742, lift=4.959612903225807), OrderedStatistic(items_base=frozenset({'pvc'}), items_add=frozenset({'nhựa'}), confidence=0.22666666666666666, lift=4.959612903225806)]",Vật liệu xây dựng,35.0
"['xoắn', 'nhựa']",0.005012531328,"[OrderedStatistic(items_base=frozenset({'xoắn'}), items_add=frozenset({'nhựa'}), confidence=0.7906976744186046, lift=17.300975243810953)]",Vật liệu xây dựng,35.0
"['ống', 'nhựa']",0.027421494910000004,"[OrderedStatistic(items_base=frozenset({'nhựa'}), items_add=frozenset({'ống'}), confidence=0.6, lift=6.4805732484076435), OrderedStatistic(items_base=frozenset({'ống'}), items_add=frozenset({'nhựa'}), confidence=0.2961783439490446, lift=6.4805732484076435)]",Vật liệu xây dựng,35.0
"['vòi', 'nóng']",0.004275394368,"[OrderedStatistic(items_base=frozenset({'nóng'}), items_add=frozenset({'vòi'}), confidence=0.37179487179487175, lift=11.895682148040637)]",Vật liệu xây dựng,35.0
"['nước', 'ống']",0.008255933953,"[OrderedStatistic(items_base=frozenset({'nước'}), items_add=frozenset({'ống'}), confidence=0.3313609467455621, lift=3.579014811743866)]",Vật liệu xây dựng,35.0
"['phun', 'nối']",0.0076662243839999995,"[OrderedStatistic(items_base=frozenset({'phun'}), items_add=frozenset({'nối'}), confidence=0.5098039215686274, lift=8.3125)]",Vật liệu xây dựng,35.0
"['ppr', 'nối']",0.007813651777,"[OrderedStatistic(items_base=frozenset({'ppr'}), items_add=frozenset({'nối'}), confidence=0.2345132743362832, lift=3.823806586113002)]",Vật liệu xây dựng,35.0
"['pvc', 'nối']",0.009582780481,"[OrderedStatistic(items_base=frozenset({'pvc'}), items_add=frozenset({'nối'}), confidence=0.21666666666666667, lift=3.5328125000000004)]",Vật liệu xây dựng,35.0
"['ren', 'nối']",0.01724900487,"[OrderedStatistic(items_base=frozenset({'nối'}), items_add=frozenset({'ren'}), confidence=0.28125, lift=8.55479260089686), OrderedStatistic(items_base=frozenset({'ren'}), items_add=frozenset({'nối'}), confidence=0.5246636771300448, lift=8.55479260089686)]",Vật liệu xây dựng,35.0
"['thẳng', 'nối']",0.009140498305,"[OrderedStatistic(items_base=frozenset({'thẳng'}), items_add=frozenset({'nối'}), confidence=0.8493150684931506, lift=13.848327186512117)]",Vật liệu xây dựng,35.0
"['trong', 'nối']",0.007371369599999999,"[OrderedStatistic(items_base=frozenset({'trong'}), items_add=frozenset({'nối'}), confidence=0.29239766081871343, lift=4.767628205128205)]",Vật liệu xây dựng,35.0
"['u', 'nối']",0.005012531328,"[OrderedStatistic(items_base=frozenset({'u'}), items_add=frozenset({'nối'}), confidence=0.4657534246575343, lift=7.594243940990517)]",Vật liệu xây dựng,35.0
"['upvc', 'nối']",0.0076662243839999995,"[OrderedStatistic(items_base=frozenset({'upvc'}), items_add=frozenset({'nối'}), confidence=0.33766233766233766, lift=5.505681818181818)]",Vật liệu xây dựng,35.0
"['sơn', 'nội_thất']",0.005454813504,"[OrderedStatistic(items_base=frozenset({'nội_thất'}), items_add=frozenset({'sơn'}), confidence=0.7872340425531914, lift=7.457833115416617)]",Vật liệu xây dựng,35.0
"['pcb', 'xi_măng']",0.0036856847999999997,"[OrderedStatistic(items_base=frozenset({'pcb'}), items_add=frozenset({'xi_măng'}), confidence=0.8064516129032259, lift=22.697764690135195)]",Vật liệu xây dựng,35.0
"['ống', 'phi']",0.008403361345,"[OrderedStatistic(items_base=frozenset({'phi'}), items_add=frozenset({'ống'}), confidence=0.6, lift=6.4805732484076435)]",Vật liệu xây dựng,35.0
"['phun', 'ren']",0.0038331121919999997,"[OrderedStatistic(items_base=frozenset({'phun'}), items_add=frozenset({'ren'}), confidence=0.2549019607843137, lift=7.75336322869955)]",Vật liệu xây dựng,35.0
"['phun', 'thẳng']",0.0036856847999999997,"[OrderedStatistic(items_base=frozenset({'phun'}), items_add=frozenset({'thẳng'}), confidence=0.2450980392156863, lift=22.77397260273973), OrderedStatistic(items_base=frozenset({'thẳng'}), items_add=frozenset({'phun'}), confidence=0.34246575342465757, lift=22.77397260273973)]",Vật liệu xây dựng,35.0
"['phun', 'upvc']",0.0056022408959999995,"[OrderedStatistic(items_base=frozenset({'phun'}), items_add=frozenset({'upvc'}), confidence=0.37254901960784315, lift=16.40909090909091), OrderedStatistic(items_base=frozenset({'upvc'}), items_add=frozenset({'phun'}), confidence=0.24675324675324675, lift=16.40909090909091)]",Vật liệu xây dựng,35.0
"['sơn', 'phủ']",0.004570249152,"[OrderedStatistic(items_base=frozenset({'phủ'}), items_add=frozenset({'sơn'}), confidence=0.40789473684210525, lift=3.8641759776536313)]",Vật liệu xây dựng,35.0
"['ppr', 'ren']",0.009140498305,"[OrderedStatistic(items_base=frozenset({'ppr'}), items_add=frozenset({'ren'}), confidence=0.2743362831858407, lift=8.344497797531647), OrderedStatistic(items_base=frozenset({'ren'}), items_add=frozenset({'ppr'}), confidence=0.2780269058295964, lift=8.344497797531647)]",Vật liệu xây dựng,35.0
"['trong', 'ppr']",0.005159958720000001,"[OrderedStatistic(items_base=frozenset({'trong'}), items_add=frozenset({'ppr'}), confidence=0.2046783625730994, lift=6.143067846607669)]",Vật liệu xây dựng,35.0
"['ppr', 'tê']",0.003243402624,"[OrderedStatistic(items_base=frozenset({'tê'}), items_add=frozenset({'ppr'}), confidence=0.24719101123595505, lift=7.419011633687978)]",Vật liệu xây dựng,35.0
"['u', 'pvc']",0.01046734483,"[OrderedStatistic(items_base=frozenset({'pvc'}), items_add=frozenset({'u'}), confidence=0.2366666666666667, lift=21.990547945205485), OrderedStatistic(items_base=frozenset({'u'}), items_add=frozenset({'pvc'}), confidence=0.9726027397260275, lift=21.99054794520548)]",Vật liệu xây dựng,35.0
"['pvc', 'y']",0.003095975232,"[OrderedStatistic(items_base=frozenset({'y'}), items_add=frozenset({'pvc'}), confidence=0.4565217391304348, lift=10.321956521739132)]",Vật liệu xây dựng,35.0
"['pvc', 'ống']",0.014153029630000003,"[OrderedStatistic(items_base=frozenset({'pvc'}), items_add=frozenset({'ống'}), confidence=0.32, lift=3.4563057324840765)]",Vật liệu xây dựng,35.0
"['trong', 'ren']",0.013268465279999999,"[OrderedStatistic(items_base=frozenset({'ren'}), items_add=frozenset({'trong'}), confidence=0.40358744394618834, lift=16.00896860986547), OrderedStatistic(items_base=frozenset({'trong'}), items_add=frozenset({'ren'}), confidence=0.5263157894736842, lift=16.00896860986547)]",Vật liệu xây dựng,35.0
"['ống', 'ruột_gà']",0.003390830016,"[OrderedStatistic(items_base=frozenset({'ruột_gà'}), items_add=frozenset({'ống'}), confidence=0.9199999999999999, lift=9.936878980891718)]",Vật liệu xây dựng,35.0
"['sơn', 'rỉ']",0.0036856847999999997,"[OrderedStatistic(items_base=frozenset({'rỉ'}), items_add=frozenset({'sơn'}), confidence=0.9259259259259259, lift=8.771725636250777)]",Vật liệu xây dựng,35.0
"['vòi', 'rửa']",0.005454813504,"[OrderedStatistic(items_base=frozenset({'rửa'}), items_add=frozenset({'vòi'}), confidence=0.2803030303030303, lift=8.968374785591765)]",Vật liệu xây dựng,35.0
"['sen', 'tắm']",0.004275394368,"[OrderedStatistic(items_base=frozenset({'sen'}), items_add=frozenset({'tắm'}), confidence=0.5918367346938775, lift=83.63392857142857), OrderedStatistic(items_base=frozenset({'tắm'}), items_add=frozenset({'sen'}), confidence=0.6041666666666666, lift=83.63392857142857)]",Vật liệu xây dựng,35.0
"['sơn', 'xịt']",0.005454813504,"[OrderedStatistic(items_base=frozenset({'xịt'}), items_add=frozenset({'sơn'}), confidence=0.43023255813953487, lift=4.075792516564896)]",Vật liệu xây dựng,35.0
"['thu', 'tê']",0.0035382574080000005,"[OrderedStatistic(items_base=frozenset({'thu'}), items_add=frozenset({'tê'}), confidence=0.5454545454545455, lift=41.570990806945865), OrderedStatistic(items_base=frozenset({'tê'}), items_add=frozenset({'thu'}), confidence=0.2696629213483146, lift=41.57099080694586)]",Vật liệu xây dựng,35.0
"['tấm', 'thạch_cao']",0.004717676544,"[OrderedStatistic(items_base=frozenset({'thạch_cao'}), items_add=frozenset({'tấm'}), confidence=0.5245901639344261, lift=24.206088992974234), OrderedStatistic(items_base=frozenset({'tấm'}), items_add=frozenset({'thạch_cao'}), confidence=0.21768707482993196, lift=24.206088992974237)]",Vật liệu xây dựng,35.0
"['tròn', 'ống']",0.003243402624,"[OrderedStatistic(items_base=frozenset({'tròn'}), items_add=frozenset({'ống'}), confidence=0.6470588235294118, lift=6.988853503184714)]",Vật liệu xây dựng,35.0
"['vòi', 'xịt']",0.005159958720000001,"[OrderedStatistic(items_base=frozenset({'xịt'}), items_add=frozenset({'vòi'}), confidence=0.4069767441860465, lift=13.02133611232997)]",Vật liệu xây dựng,35.0
"['ống', 'xoắn']",0.006339377855999999,"[OrderedStatistic(items_base=frozenset({'xoắn'}), items_add=frozenset({'ống'}), confidence=1.0, lift=10.800955414012739)]",Vật liệu xây dựng,35.0
"['biên_bản', 'nghiệm_thu']",0.01198957428,"[OrderedStatistic(items_base=frozenset({'biên_bản'}), items_add=frozenset({'nghiệm_thu'}), confidence=0.5655737704918032, lift=19.03436870865689), OrderedStatistic(items_base=frozenset({'nghiệm_thu'}), items_add=frozenset({'biên_bản'}), confidence=0.40350877192982454, lift=19.03436870865689)]",Xây lắp,36.0
"['biên_bản', 'thanh_lý']",0.003475238923,"[OrderedStatistic(items_base=frozenset({'thanh_lý'}), items_add=frozenset({'biên_bản'}), confidence=0.43478260869565216, lift=20.509622238061297)]",Xây lắp,36.0
"['biến_áp', 'trạm']",0.004691572546,"[OrderedStatistic(items_base=frozenset({'biến_áp'}), items_add=frozenset({'trạm'}), confidence=0.7941176470588235, lift=41.172496025437205), OrderedStatistic(items_base=frozenset({'trạm'}), items_add=frozenset({'biến_áp'}), confidence=0.24324324324324326, lift=41.172496025437205)]",Xây lắp,36.0
"['bvtc', 'công_trình']",0.009209383145,"[OrderedStatistic(items_base=frozenset({'bvtc'}), items_add=frozenset({'công_trình'}), confidence=0.9464285714285715, lift=3.9990428990979656)]",Xây lắp,36.0
"['bvtc', 'dự_toán']",0.008688097306999999,"[OrderedStatistic(items_base=frozenset({'bvtc'}), items_add=frozenset({'dự_toán'}), confidence=0.8928571428571429, lift=36.96685508735869), OrderedStatistic(items_base=frozenset({'dự_toán'}), items_add=frozenset({'bvtc'}), confidence=0.3597122302158274, lift=36.96685508735869)]",Xây lắp,36.0
