items,support,ordered_statistics,label,label_encode
"['sữa', 'fami']",0.003366096674,"[OrderedStatistic(items_base=frozenset({'fami'}), items_add=frozenset({'sữa'}), confidence=0.8333333333333333, lift=11.766476552598224)]",Đồ uống,41
"['sdd', 'gold']",0.003770028275,"[OrderedStatistic(items_base=frozenset({'gold'}), items_add=frozenset({'sdd'}), confidence=0.20437956204379562, lift=25.298783454987834), OrderedStatistic(items_base=frozenset({'sdd'}), items_add=frozenset({'gold'}), confidence=0.4666666666666666, lift=25.298783454987834)]",Đồ uống,41
"['hương', 'scu']",0.009425070688,"[OrderedStatistic(items_base=frozenset({'hương'}), items_add=frozenset({'scu'}), confidence=0.2527075812274368, lift=15.905586489628584), OrderedStatistic(items_base=frozenset({'scu'}), items_add=frozenset({'hương'}), confidence=0.5932203389830507, lift=15.905586489628584)]",Đồ uống,41
"['hương', 'susu']",0.004712535344,"[OrderedStatistic(items_base=frozenset({'susu'}), items_add=frozenset({'hương'}), confidence=0.7777777777777777, lift=20.853991175290812)]",Đồ uống,41
"['kem', 'soda']",0.003500740541,"[OrderedStatistic(items_base=frozenset({'kem'}), items_add=frozenset({'soda'}), confidence=0.4727272727272727, lift=36.19531396438613), OrderedStatistic(items_base=frozenset({'soda'}), items_add=frozenset({'kem'}), confidence=0.26804123711340205, lift=36.19531396438613)]",Đồ uống,41
"['không', 'đường']",0.009021139087,"[OrderedStatistic(items_base=frozenset({'không'}), items_add=frozenset({'đường'}), confidence=0.6146788990825688, lift=16.661387530971673), OrderedStatistic(items_base=frozenset({'đường'}), items_add=frozenset({'không'}), confidence=0.24452554744525548, lift=16.661387530971673)]",Đồ uống,41
"['la', 'rượu']",0.004577891477,"[OrderedStatistic(items_base=frozenset({'la'}), items_add=frozenset({'rượu'}), confidence=0.5, lift=3.4068807339449543)]",Đồ uống,41
"['trà', 'lipton']",0.004577891477,"[OrderedStatistic(items_base=frozenset({'lipton'}), items_add=frozenset({'trà'}), confidence=0.6538461538461539, lift=11.267089059432447)]",Đồ uống,41
"['uống', 'liền']",0.003904672142,"[OrderedStatistic(items_base=frozenset({'liền'}), items_add=frozenset({'uống'}), confidence=1.0, lift=22.574468085106385)]",Đồ uống,41
"['lon', 'pepsi']",0.004308603743,"[OrderedStatistic(items_base=frozenset({'pepsi'}), items_add=frozenset({'lon'}), confidence=0.34782608695652173, lift=6.00768452982811)]",Đồ uống,41
"['lon', 'sleek']",0.007809344284,"[OrderedStatistic(items_base=frozenset({'sleek'}), items_add=frozenset({'lon'}), confidence=0.6236559139784946, lift=10.771842960740186)]",Đồ uống,41
"['lon', 'soda']",0.00309680894,"[OrderedStatistic(items_base=frozenset({'soda'}), items_add=frozenset({'lon'}), confidence=0.23711340206185566, lift=4.095444737473028)]",Đồ uống,41
"['lon', 'sting']",0.003770028275,"[OrderedStatistic(items_base=frozenset({'sting'}), items_add=frozenset({'lon'}), confidence=0.29166666666666663, lift=5.037693798449612)]",Đồ uống,41
"['tiger', 'lon']",0.004173959876,"[OrderedStatistic(items_base=frozenset({'tiger'}), items_add=frozenset({'lon'}), confidence=0.24603174603174605, lift=4.249483204134368)]",Đồ uống,41
"['lọ', 'nước']",0.006866837216,"[OrderedStatistic(items_base=frozenset({'lọ'}), items_add=frozenset({'nước'}), confidence=0.7611940298507462, lift=6.014242616703715)]",Đồ uống,41
"['lọ', 'yến']",0.006058974014,"[OrderedStatistic(items_base=frozenset({'lọ'}), items_add=frozenset({'yến'}), confidence=0.6716417910447762, lift=47.059279076316535), OrderedStatistic(items_base=frozenset({'yến'}), items_add=frozenset({'lọ'}), confidence=0.42452830188679247, lift=47.05927907631653)]",Đồ uống,41
"['nước', 'lực']",0.009290426821,"[OrderedStatistic(items_base=frozenset({'lực'}), items_add=frozenset({'nước'}), confidence=0.7666666666666666, lift=6.057482269503545)]",Đồ uống,41
"['lực', 'tăng']",0.01198330416,"[OrderedStatistic(items_base=frozenset({'lực'}), items_add=frozenset({'tăng'}), confidence=0.9888888888888888, lift=77.31029239766082), OrderedStatistic(items_base=frozenset({'tăng'}), items_add=frozenset({'lực'}), confidence=0.9368421052631579, lift=77.31029239766082)]",Đồ uống,41
"['merlot', 'rượu']",0.003770028275,"[OrderedStatistic(items_base=frozenset({'merlot'}), items_add=frozenset({'rượu'}), confidence=0.4444444444444445, lift=3.0283384301732927)]",Đồ uống,41
"['true', 'milk']",0.004039316009,"[OrderedStatistic(items_base=frozenset({'milk'}), items_add=frozenset({'true'}), confidence=0.29411764705882354, lift=37.66227180527383), OrderedStatistic(items_base=frozenset({'true'}), items_add=frozenset({'milk'}), confidence=0.5172413793103449, lift=37.66227180527383)]",Đồ uống,41
"['nest', 'nước']",0.003500740541,"[OrderedStatistic(items_base=frozenset({'nest'}), items_add=frozenset({'nước'}), confidence=0.8387096774193549, lift=6.626698695950583)]",Đồ uống,41
"['nestle', 'sữa']",0.003231452807,"[OrderedStatistic(items_base=frozenset({'nestle'}), items_add=frozenset({'sữa'}), confidence=0.5106382978723405, lift=7.210096270528275)]",Đồ uống,41
"['đam', 'nha']",0.004847179211,"[OrderedStatistic(items_base=frozenset({'nha'}), items_add=frozenset({'đam'}), confidence=0.9230769230769231, lift=190.43589743589743), OrderedStatistic(items_base=frozenset({'đam'}), items_add=frozenset({'nha'}), confidence=1.0, lift=190.43589743589743)]",Đồ uống,41
"['nho', 'nước']",0.004847179211,"[OrderedStatistic(items_base=frozenset({'nho'}), items_add=frozenset({'nước'}), confidence=0.4390243902439025, lift=3.4687597301504933)]",Đồ uống,41
"['pinot', 'noir']",0.004039316009,"[OrderedStatistic(items_base=frozenset({'noir'}), items_add=frozenset({'pinot'}), confidence=0.9375000000000001, lift=154.72916666666669), OrderedStatistic(items_base=frozenset({'pinot'}), items_add=frozenset({'noir'}), confidence=0.6666666666666666, lift=154.72916666666666)]",Đồ uống,41
"['nước', 'sanest']",0.00309680894,"[OrderedStatistic(items_base=frozenset({'sanest'}), items_add=frozenset({'nước'}), confidence=0.8518518518518519, lift=6.730535855003939)]",Đồ uống,41
"['nước', 'suối']",0.005924330147,"[OrderedStatistic(items_base=frozenset({'suối'}), items_add=frozenset({'nước'}), confidence=0.8979591836734694, lift=7.094832826747719)]",Đồ uống,41
"['sâm', 'nước']",0.003231452807,"[OrderedStatistic(items_base=frozenset({'sâm'}), items_add=frozenset({'nước'}), confidence=0.7272727272727273, lift=5.74622823984526)]",Đồ uống,41
"['trái_cây', 'nước']",0.008347919752,"[OrderedStatistic(items_base=frozenset({'trái_cây'}), items_add=frozenset({'nước'}), confidence=0.6326530612244898, lift=4.9986322188449845)]",Đồ uống,41
"['nước', 'táo']",0.005655042413,"[OrderedStatistic(items_base=frozenset({'táo'}), items_add=frozenset({'nước'}), confidence=0.5753424657534246, lift=4.545817545904983)]",Đồ uống,41
"['nước', 'tăng']",0.009829002289,"[OrderedStatistic(items_base=frozenset({'tăng'}), items_add=frozenset({'nước'}), confidence=0.768421052631579, lift=6.071343784994401)]",Đồ uống,41
"['uống', 'nước']",0.01736905884,"[OrderedStatistic(items_base=frozenset({'uống'}), items_add=frozenset({'nước'}), confidence=0.39209726443768994, lift=3.097985513807152)]",Đồ uống,41
"['nước', 'vfresh']",0.00578968628,"[OrderedStatistic(items_base=frozenset({'vfresh'}), items_add=frozenset({'nước'}), confidence=0.7962962962962963, lift=6.291587864460205)]",Đồ uống,41
"['vị', 'nước']",0.009155782954,"[OrderedStatistic(items_base=frozenset({'vị'}), items_add=frozenset({'nước'}), confidence=0.3820224719101124, lift=3.0183839349748984)]",Đồ uống,41
"['nước', 'yến']",0.01131008483,"[OrderedStatistic(items_base=frozenset({'yến'}), items_add=frozenset({'nước'}), confidence=0.7924528301886793, lift=6.261220393416298)]",Đồ uống,41
"['yến_sào', 'nước']",0.003904672142,"[OrderedStatistic(items_base=frozenset({'yến_sào'}), items_add=frozenset({'nước'}), confidence=0.6041666666666666, lift=4.77355939716312)]",Đồ uống,41
"['nước', 'ép']",0.01952336071,"[OrderedStatistic(items_base=frozenset({'ép'}), items_add=frozenset({'nước'}), confidence=0.9235668789808917, lift=7.2971608619054065)]",Đồ uống,41
"['pet', 'pepsi']",0.00309680894,"[OrderedStatistic(items_base=frozenset({'pepsi'}), items_add=frozenset({'pet'}), confidence=0.25, lift=5.766304347826087)]",Đồ uống,41
"['pet', 'sting']",0.004308603743,"[OrderedStatistic(items_base=frozenset({'sting'}), items_add=frozenset({'pet'}), confidence=0.3333333333333333, lift=7.688405797101449)]",Đồ uống,41
"['pinot', 'rượu']",0.003904672142,"[OrderedStatistic(items_base=frozenset({'pinot'}), items_add=frozenset({'rượu'}), confidence=0.6444444444444444, lift=4.391090723751274)]",Đồ uống,41
"['probi', 'scu']",0.004577891477,"[OrderedStatistic(items_base=frozenset({'probi'}), items_add=frozenset({'scu'}), confidence=0.8717948717948717, lift=54.871360278139925), OrderedStatistic(items_base=frozenset({'scu'}), items_add=frozenset({'probi'}), confidence=0.28813559322033894, lift=54.871360278139925)]",Đồ uống,41
"['red', 'wine']",0.003770028275,"[OrderedStatistic(items_base=frozenset({'red'}), items_add=frozenset({'wine'}), confidence=0.22950819672131145, lift=31.565877352762595), OrderedStatistic(items_base=frozenset({'wine'}), items_add=frozenset({'red'}), confidence=0.5185185185185185, lift=31.565877352762595)]",Đồ uống,41
"['si', 'rô']",0.008347919752,"[OrderedStatistic(items_base=frozenset({'rô'}), items_add=frozenset({'si'}), confidence=1.0, lift=117.8888888888889), OrderedStatistic(items_base=frozenset({'si'}), items_add=frozenset({'rô'}), confidence=0.9841269841269842, lift=117.8888888888889)]",Đồ uống,41
"['sauvignon', 'rượu']",0.01050222162,"[OrderedStatistic(items_base=frozenset({'sauvignon'}), items_add=frozenset({'rượu'}), confidence=0.44067796610169496, lift=3.0026745451718244)]",Đồ uống,41
"['vodka', 'rượu']",0.006193617881,"[OrderedStatistic(items_base=frozenset({'vodka'}), items_add=frozenset({'rượu'}), confidence=0.7540983606557377, lift=5.138246352835012)]",Đồ uống,41
"['whisky', 'rượu']",0.005251110812,"[OrderedStatistic(items_base=frozenset({'whisky'}), items_add=frozenset({'rượu'}), confidence=0.8666666666666667, lift=5.905259938837921)]",Đồ uống,41
"['rượu_vang', 'sauvignon']",0.005924330147,"[OrderedStatistic(items_base=frozenset({'sauvignon'}), items_add=frozenset({'rượu_vang'}), confidence=0.24858757062146894, lift=5.861142498430634)]",Đồ uống,41
"['rượu_vang', 'trắng']",0.003366096674,"[OrderedStatistic(items_base=frozenset({'trắng'}), items_add=frozenset({'rượu_vang'}), confidence=0.5102040816326531, lift=12.029478458049887)]",Đồ uống,41
"['rượu_vang', 'đỏ']",0.01171401643,"[OrderedStatistic(items_base=frozenset({'rượu_vang'}), items_add=frozenset({'đỏ'}), confidence=0.27619047619047615, lift=14.146666666666665), OrderedStatistic(items_base=frozenset({'đỏ'}), items_add=frozenset({'rượu_vang'}), confidence=0.6, lift=14.146666666666667)]",Đồ uống,41
"['scu', 'susu']",0.004712535344,"[OrderedStatistic(items_base=frozenset({'scu'}), items_add=frozenset({'susu'}), confidence=0.29661016949152536, lift=48.95386064030131), OrderedStatistic(items_base=frozenset({'susu'}), items_add=frozenset({'scu'}), confidence=0.7777777777777777, lift=48.95386064030131)]",Đồ uống,41
"['scu', 'vnm']",0.003231452807,"[OrderedStatistic(items_base=frozenset({'scu'}), items_add=frozenset({'vnm'}), confidence=0.20338983050847456, lift=11.10717846460618)]",Đồ uống,41
"['sdd', 'đường']",0.00309680894,"[OrderedStatistic(items_base=frozenset({'sdd'}), items_add=frozenset({'đường'}), confidence=0.3833333333333333, lift=10.390571776155717)]",Đồ uống,41
"['sttt', 'vinamilk']",0.004039316009,"[OrderedStatistic(items_base=frozenset({'sttt'}), items_add=frozenset({'vinamilk'}), confidence=0.3125, lift=17.582859848484848), OrderedStatistic(items_base=frozenset({'vinamilk'}), items_add=frozenset({'sttt'}), confidence=0.22727272727272727, lift=17.582859848484848)]",Đồ uống,41
"['sttt', 'vnm']",0.003366096674,"[OrderedStatistic(items_base=frozenset({'sttt'}), items_add=frozenset({'vnm'}), confidence=0.26041666666666663, lift=14.22143075980392)]",Đồ uống,41
"['sttt', 'đường']",0.008347919752,"[OrderedStatistic(items_base=frozenset({'sttt'}), items_add=frozenset({'đường'}), confidence=0.6458333333333333, lift=17.505854622871045), OrderedStatistic(items_base=frozenset({'đường'}), items_add=frozenset({'sttt'}), confidence=0.22627737226277372, lift=17.505854622871045)]",Đồ uống,41
"['trái_cây', 'sữa']",0.003904672142,"[OrderedStatistic(items_base=frozenset({'trái_cây'}), items_add=frozenset({'sữa'}), confidence=0.29591836734693877, lift=4.178299837045084)]",Đồ uống,41
"['sữa', 'đậu_nành']",0.005655042413,"[OrderedStatistic(items_base=frozenset({'đậu_nành'}), items_add=frozenset({'sữa'}), confidence=0.8936170212765958, lift=12.61766847342448)]",Đồ uống,41
"['sữa_chua', 'uống']",0.005655042413,"[OrderedStatistic(items_base=frozenset({'sữa_chua'}), items_add=frozenset({'uống'}), confidence=0.30434782608695654, lift=6.870490286771509)]",Đồ uống,41
"['tiệt', 'sữa_tươi']",0.004308603743,"[OrderedStatistic(items_base=frozenset({'sữa_tươi'}), items_add=frozenset({'tiệt'}), confidence=0.3950617283950617, lift=53.347699214365875), OrderedStatistic(items_base=frozenset({'tiệt'}), items_add=frozenset({'sữa_tươi'}), confidence=0.5818181818181818, lift=53.34769921436588)]",Đồ uống,41
"['trùng', 'sữa_tươi']",0.004308603743,"[OrderedStatistic(items_base=frozenset({'sữa_tươi'}), items_add=frozenset({'trùng'}), confidence=0.3950617283950617, lift=46.573388203017835), OrderedStatistic(items_base=frozenset({'trùng'}), items_add=frozenset({'sữa_tươi'}), confidence=0.5079365079365079, lift=46.57338820301783)]",Đồ uống,41
"['đường', 'sữa_tươi']",0.003366096674,"[OrderedStatistic(items_base=frozenset({'sữa_tươi'}), items_add=frozenset({'đường'}), confidence=0.30864197530864196, lift=8.365999819771108)]",Đồ uống,41
"['trà', 'tea']",0.004039316009,"[OrderedStatistic(items_base=frozenset({'tea'}), items_add=frozenset({'trà'}), confidence=0.3448275862068966, lift=5.942075366029282)]",Đồ uống,41
"['uống', 'thức']",0.008482563619,"[OrderedStatistic(items_base=frozenset({'thức'}), items_add=frozenset({'uống'}), confidence=0.9692307692307691, lift=21.879869067103108)]",Đồ uống,41
"['tiệt', 'trùng']",0.007405412683,"[OrderedStatistic(items_base=frozenset({'tiệt'}), items_add=frozenset({'trùng'}), confidence=1.0, lift=117.8888888888889), OrderedStatistic(items_base=frozenset({'trùng'}), items_add=frozenset({'tiệt'}), confidence=0.873015873015873, lift=117.88888888888889)]",Đồ uống,41
"['trà', 'xanh']",0.008751851353,"[OrderedStatistic(items_base=frozenset({'xanh'}), items_add=frozenset({'trà'}), confidence=0.5327868852459017, lift=9.180993495873112)]",Đồ uống,41
"['trà', 'đào']",0.005251110812,"[OrderedStatistic(items_base=frozenset({'đào'}), items_add=frozenset({'trà'}), confidence=0.35135135135135137, lift=6.054493008089295)]",Đồ uống,41
"['trái_cây', 'ép']",0.00309680894,"[OrderedStatistic(items_base=frozenset({'trái_cây'}), items_add=frozenset({'ép'}), confidence=0.23469387755102042, lift=11.102365787079163)]",Đồ uống,41
"['ép', 'táo']",0.003231452807,"[OrderedStatistic(items_base=frozenset({'táo'}), items_add=frozenset({'ép'}), confidence=0.32876712328767127, lift=15.552569583805951)]",Đồ uống,41
"['uống', 'đồ']",0.004173959876,"[OrderedStatistic(items_base=frozenset({'đồ'}), items_add=frozenset({'uống'}), confidence=0.9393939393939393, lift=21.206318504190843)]",Đồ uống,41
"['đường', 'vinamilk']",0.00754005655,"[OrderedStatistic(items_base=frozenset({'vinamilk'}), items_add=frozenset({'đường'}), confidence=0.4242424242424242, lift=11.499447024994469), OrderedStatistic(items_base=frozenset({'đường'}), items_add=frozenset({'vinamilk'}), confidence=0.20437956204379562, lift=11.49944702499447)]",Đồ uống,41
"['đường', 'vnm']",0.004308603743,"[OrderedStatistic(items_base=frozenset({'vnm'}), items_add=frozenset({'đường'}), confidence=0.23529411764705882, lift=6.377844568484328)]",Đồ uống,41
"['ít', 'đường']",0.008078632018,"[OrderedStatistic(items_base=frozenset({'ít'}), items_add=frozenset({'đường'}), confidence=0.8, lift=21.684671532846718), OrderedStatistic(items_base=frozenset({'đường'}), items_add=frozenset({'ít'}), confidence=0.21897810218978103, lift=21.684671532846718)]",Đồ uống,41
"['quy', 'banh']",0.004607307404,"[OrderedStatistic(items_base=frozenset({'banh'}), items_add=frozenset({'quy'}), confidence=0.20673076923076925, lift=35.72996794871795), OrderedStatistic(items_base=frozenset({'quy'}), items_add=frozenset({'banh'}), confidence=0.7962962962962963, lift=35.72996794871795)]",Đồ ăn,42
"['rong', 'biển']",0.01157184185,"[OrderedStatistic(items_base=frozenset({'biển'}), items_add=frozenset({'rong'}), confidence=0.8372093023255814, lift=67.35926222935045), OrderedStatistic(items_base=frozenset({'rong'}), items_add=frozenset({'biển'}), confidence=0.9310344827586208, lift=67.35926222935045)]",Đồ ăn,42
"['bông', 'bánh']",0.003535840566,"[OrderedStatistic(items_base=frozenset({'bông'}), items_add=frozenset({'bánh'}), confidence=0.5238095238095238, lift=3.0573572768694723)]",Đồ ăn,42
"['cookies', 'bánh']",0.004071573985,"[OrderedStatistic(items_base=frozenset({'cookies'}), items_add=frozenset({'bánh'}), confidence=0.7037037037037037, lift=4.107358765895351)]",Đồ ăn,42
"['cream', 'bánh']",0.003535840566,"[OrderedStatistic(items_base=frozenset({'cream'}), items_add=frozenset({'bánh'}), confidence=0.6470588235294118, lift=3.7767354596622895)]",Đồ ăn,42
"['gạo', 'bánh']",0.01285760206,"[OrderedStatistic(items_base=frozenset({'gạo'}), items_add=frozenset({'bánh'}), confidence=0.8823529411764707, lift=5.150093808630395)]",Đồ ăn,42
"['hura', 'bánh']",0.00310725383,"[OrderedStatistic(items_base=frozenset({'hura'}), items_add=frozenset({'bánh'}), confidence=0.9666666666666666, lift=5.642213883677298)]",Đồ ăn,42
"['bánh', 'lan']",0.003428693882,"[OrderedStatistic(items_base=frozenset({'lan'}), items_add=frozenset({'bánh'}), confidence=0.6808510638297872, lift=3.9739730948864316)]",Đồ ăn,42
"['bánh', 'ngọt']",0.003000107147,"[OrderedStatistic(items_base=frozenset({'ngọt'}), items_add=frozenset({'bánh'}), confidence=0.5714285714285714, lift=3.3352988474939695)]",Đồ ăn,42
"['trung_thu', 'bánh']",0.007714561234,"[OrderedStatistic(items_base=frozenset({'trung_thu'}), items_add=frozenset({'bánh'}), confidence=1.0, lift=5.836772983114447)]",Đồ ăn,42
"['xốp', 'bánh']",0.008571734705,"[OrderedStatistic(items_base=frozenset({'xốp'}), items_add=frozenset({'bánh'}), confidence=0.7999999999999999, lift=4.669418386491557)]",Đồ ăn,42
"['bánh_quy', 'bơ']",0.003857280617,"[OrderedStatistic(items_base=frozenset({'bơ'}), items_add=frozenset({'bánh_quy'}), confidence=0.24657534246575347, lift=9.792713494607987)]",Đồ ăn,42
"['bông', 'lan']",0.003857280617,"[OrderedStatistic(items_base=frozenset({'bông'}), items_add=frozenset({'lan'}), confidence=0.5714285714285715, lift=113.4711246200608), OrderedStatistic(items_base=frozenset({'lan'}), items_add=frozenset({'bông'}), confidence=0.7659574468085107, lift=113.4711246200608)]",Đồ ăn,42
"['sữa', 'bơ']",0.003321547198,"[OrderedStatistic(items_base=frozenset({'bơ'}), items_add=frozenset({'sữa'}), confidence=0.2123287671232877, lift=8.396882981193407)]",Đồ ăn,42
"['kim', 'chi']",0.005035894139,"[OrderedStatistic(items_base=frozenset({'chi'}), items_add=frozenset({'kim'}), confidence=0.9215686274509803, lift=119.45833333333333), OrderedStatistic(items_base=frozenset({'kim'}), items_add=frozenset({'chi'}), confidence=0.6527777777777777, lift=119.45833333333331)]",Đồ ăn,
"['giòn', 'chiên']",0.003214400514,"[OrderedStatistic(items_base=frozenset({'giòn'}), items_add=frozenset({'chiên'}), confidence=0.33333333333333337, lift=16.036082474226806)]",Đồ ăn,42
"['khoai_tây', 'chiên']",0.004607307404,"[OrderedStatistic(items_base=frozenset({'chiên'}), items_add=frozenset({'khoai_tây'}), confidence=0.22164948453608246, lift=24.62684094256259), OrderedStatistic(items_base=frozenset({'khoai_tây'}), items_add=frozenset({'chiên'}), confidence=0.511904761904762, lift=24.626840942562595)]",Đồ ăn,42
"['mì', 'chua_cay']",0.004285867352,"[OrderedStatistic(items_base=frozenset({'chua_cay'}), items_add=frozenset({'mì'}), confidence=0.7547169811320755, lift=18.63432165318958)]",Đồ ăn,42
"['tôm', 'chua_cay']",0.003535840566,"[OrderedStatistic(items_base=frozenset({'chua_cay'}), items_add=frozenset({'tôm'}), confidence=0.6226415094339623, lift=30.910176635889208)]",Đồ ăn,42
"['la', 'cô']",0.01253616201,"[OrderedStatistic(items_base=frozenset({'cô'}), items_add=frozenset({'la'}), confidence=0.9749999999999999, lift=64.99767857142857), OrderedStatistic(items_base=frozenset({'la'}), items_add=frozenset({'cô'}), confidence=0.8357142857142857, lift=64.99767857142857)]",Đồ ăn,42
"['sô', 'cô']",0.01264330869,"[OrderedStatistic(items_base=frozenset({'cô'}), items_add=frozenset({'sô'}), confidence=0.9833333333333332, lift=74.01169354838709), OrderedStatistic(items_base=frozenset({'sô'}), items_add=frozenset({'cô'}), confidence=0.9516129032258064, lift=74.01169354838709)]",Đồ ăn,42
"['lá', 'dứa']",0.003000107147,"[OrderedStatistic(items_base=frozenset({'dứa'}), items_add=frozenset({'lá'}), confidence=0.5185185185185185, lift=67.21296296296296), OrderedStatistic(items_base=frozenset({'lá'}), items_add=frozenset({'dứa'}), confidence=0.3888888888888889, lift=67.21296296296296)]",Đồ ăn,42
"['gói', 'mì']",0.004285867352,"[OrderedStatistic(items_base=frozenset({'gói'}), items_add=frozenset({'mì'}), confidence=0.2127659574468085, lift=5.253292806484296)]",Đồ ăn,42
"['gạo', 'vị']",0.003857280617,"[OrderedStatistic(items_base=frozenset({'gạo'}), items_add=frozenset({'vị'}), confidence=0.2647058823529412, lift=5.168410041841004)]",Đồ ăn,42
"['hạt', 'điều']",0.003750133933,"[OrderedStatistic(items_base=frozenset({'hạt'}), items_add=frozenset({'điều'}), confidence=0.3571428571428571, lift=75.75487012987011), OrderedStatistic(items_base=frozenset({'điều'}), items_add=frozenset({'hạt'}), confidence=0.7954545454545454, lift=75.75487012987013)]",Đồ ăn,42
"['hộp', 'thiếc']",0.003000107147,"[OrderedStatistic(items_base=frozenset({'thiếc'}), items_add=frozenset({'hộp'}), confidence=0.9655172413793104, lift=27.81226053639847)]",Đồ ăn,42
"['hủ', 'đậu']",0.00364298725,"[OrderedStatistic(items_base=frozenset({'hủ'}), items_add=frozenset({'đậu'}), confidence=0.5230769230769231, lift=54.24307692307693), OrderedStatistic(items_base=frozenset({'đậu'}), items_add=frozenset({'hủ'}), confidence=0.37777777777777777, lift=54.24307692307693)]",Đồ ăn,42
"['tiếp', 'khách']",0.003321547198,"[OrderedStatistic(items_base=frozenset({'khách'}), items_add=frozenset({'tiếp'}), confidence=0.6739130434782609, lift=184.9891304347826), OrderedStatistic(items_base=frozenset({'tiếp'}), items_add=frozenset({'khách'}), confidence=0.9117647058823529, lift=184.9891304347826)]",Đồ ăn,42
"['la', 'sô']",0.01253616201,"[OrderedStatistic(items_base=frozenset({'la'}), items_add=frozenset({'sô'}), confidence=0.8357142857142857, lift=62.90097926267281), OrderedStatistic(items_base=frozenset({'sô'}), items_add=frozenset({'la'}), confidence=0.9435483870967741, lift=62.90097926267281)]",Đồ ăn,42
"['mì', 'ly']",0.00364298725,"[OrderedStatistic(items_base=frozenset({'ly'}), items_add=frozenset({'mì'}), confidence=0.3469387755102041, lift=8.566083576287658)]",Đồ ăn,42
"['muối', 'rang']",0.00450016072,"[OrderedStatistic(items_base=frozenset({'muối'}), items_add=frozenset({'rang'}), confidence=0.3065693430656934, lift=34.47242986544719), OrderedStatistic(items_base=frozenset({'rang'}), items_add=frozenset({'muối'}), confidence=0.5060240963855421, lift=34.47242986544719)]",Đồ ăn,42
"['mì', 'tôm']",0.009321761491,"[OrderedStatistic(items_base=frozenset({'mì'}), items_add=frozenset({'tôm'}), confidence=0.23015873015873017, lift=11.425911854103346), OrderedStatistic(items_base=frozenset({'tôm'}), items_add=frozenset({'mì'}), confidence=0.46276595744680854, lift=11.425911854103346)]",Đồ ăn,42
"['món', 'ăn']",0.004607307404,"[OrderedStatistic(items_base=frozenset({'món'}), items_add=frozenset({'ăn'}), confidence=0.8431372549019609, lift=29.920152091254756)]",Đồ ăn,42
"['ốc', 'quế']",0.003214400514,"[OrderedStatistic(items_base=frozenset({'quế'}), items_add=frozenset({'ốc'}), confidence=0.5660377358490567, lift=110.05896226415098), OrderedStatistic(items_base=frozenset({'ốc'}), items_add=frozenset({'quế'}), confidence=0.6250000000000001, lift=110.05896226415096)]",Đồ ăn,42
"['vị', 'rong']",0.003535840566,"[OrderedStatistic(items_base=frozenset({'rong'}), items_add=frozenset({'vị'}), confidence=0.28448275862068967, lift=5.5545556196797)]",Đồ ăn,42
"['ăn', 'suất']",0.007071681131,"[OrderedStatistic(items_base=frozenset({'suất'}), items_add=frozenset({'ăn'}), confidence=0.8048780487804879, lift=28.562459426875638), OrderedStatistic(items_base=frozenset({'ăn'}), items_add=frozenset({'suất'}), confidence=0.2509505703422053, lift=28.562459426875638)]",Đồ ăn,42
"['sáng', 'ăn']",0.003321547198,"[OrderedStatistic(items_base=frozenset({'sáng'}), items_add=frozenset({'ăn'}), confidence=0.9393939393939393, lift=33.33598340822675)]",Đồ ăn,42
"['trà', 'xanh']",0.004821600771,"[OrderedStatistic(items_base=frozenset({'trà'}), items_add=frozenset({'xanh'}), confidence=0.7758620689655172, lift=58.87089991589571), OrderedStatistic(items_base=frozenset({'xanh'}), items_add=frozenset({'trà'}), confidence=0.36585365853658536, lift=58.87089991589571)]",Đồ ăn,42
"['bao', 'phân_bón']",0.003250591017,"[OrderedStatistic(items_base=frozenset({'phân_bón'}), items_add=frozenset({'bao'}), confidence=0.7586206896551724, lift=8.00989832696756)]",Sản xuất bao bì,30
"['rác', 'bao']",0.003841607565,"[OrderedStatistic(items_base=frozenset({'rác'}), items_add=frozenset({'bao'}), confidence=0.5306122448979592, lift=5.6024706294374225)]",Sản xuất bao bì,30
"['box', 'giấy']",0.009604018913,"[OrderedStatistic(items_base=frozenset({'box'}), items_add=frozenset({'giấy'}), confidence=0.37142857142857144, lift=3.6751879699248122)]",Sản xuất bao bì,30
"['inner', 'box']",0.005023640662,"[OrderedStatistic(items_base=frozenset({'inner'}), items_add=frozenset({'box'}), confidence=0.6666666666666667, lift=25.782857142857146)]",Sản xuất bao bì,30
"['bản', 'flexo']",0.005023640662,"[OrderedStatistic(items_base=frozenset({'flexo'}), items_add=frozenset({'bản'}), confidence=0.9714285714285715, lift=23.314285714285717)]",Sản xuất bao bì,30
"['bản', 'in']",0.0401891253,"[OrderedStatistic(items_base=frozenset({'bản'}), items_add=frozenset({'in'}), confidence=0.9645390070921986, lift=4.610169491525424)]",Sản xuất bao bì,30
"['hộp', 'bộ']",0.02703900709,"[OrderedStatistic(items_base=frozenset({'bộ'}), items_add=frozenset({'hộp'}), confidence=0.8798076923076924, lift=3.455913210411179)]",Sản xuất bao bì,30
"['vỏ', 'bộ']",0.0206855792,"[OrderedStatistic(items_base=frozenset({'bộ'}), items_add=frozenset({'vỏ'}), confidence=0.673076923076923, lift=19.302477183833112), OrderedStatistic(items_base=frozenset({'vỏ'}), items_add=frozenset({'bộ'}), confidence=0.5932203389830508, lift=19.302477183833116)]",Sản xuất bao bì,30
